username,rating,comment
12zhuzhu12,5,"Fast delivery, and package nicely"
jy_tiian,5,棒极了 还有附送书签呢❤️
yaya5588,5,
tangmenghui,5,Thanks seller free gift
peggie85,5,
n*****a,5,
leelin10,5,"谢谢你。很快！！🙏书本收到了！
☺️😁喜欢看书的不妨跟这位卖家买哦。"
s*****h,5,Thanks for the free gift .
esthercsl,5,Thanks for free gift !
emily_9625,5,Nice
w*****5,5,Nice👍🏻fast delivered
nqrulps5r3,5,
gaikkeowtan,5,
bkey_shop,5,
kerwei0827,5,"谢谢卖家送的赠品 而且发货很给力 
客服也很有耐心给予解答疑惑 
满意"
tinq_1002,5,谢谢卖家包装很好😍
b*****h,5,"Good product, thanks seller the free gift 😍"
s*****g,5,书本包裹得很好，邮寄超快，还有附送小书签🔖，卖家有问必答，会再下单，感谢你🙏😊
lxlpro,5,非常棒！！！書籤也好漂亮
emily_9625,5,
j*****3,5,超快到，25/9下单，26/9就收到了，谢谢小礼物
vvchingggg,5,包装都非常好
isharemart,5,出货快，品质不错，包装很好
jj_mart11,5,❤❤❤
jordanngzuzhen,5,Good👏👏👏
susant6,5,Fast delivery and good product quality.
beeheong73,5,包装很安全，很快收到货。书本没破旧，
zecen,5,
kawaiimay6899,5,感谢卖家在最短时间找到己售完的书给我！非常感谢你赠送小礼物。我非常喜欢！
yiting88,5,
n0ufrdj1ye,5,
crystinng,5,书本到了 挺满意的🥰
amber.718,5,
kimchuan0630,5,
wvm2632,3,
lowkokwing,5,
charmaine0718,5,收到了，书完整无缺的抵达👍
2wj_lpgyx3,5,謝謝賣家的書籤，很快到貨
koayjx,5,商品完好无损
0524laiyee,5,
,5,
d*****i,5,Good product quality fast delivery and sure will repeat order thank you seller
michelle3693,5,
rynee990,5,Good seller. Prompt reply and delivery. Will bought more after this
archeryap,5,Fast delivery thanks for all and free gift
vonkoo,5,Thanks for the gift but is broken when courier time
sookyan66,5,
alexhcp,5,Very good service for seller.  Also fast delivery. Very satisfied.
cheetatyau,5,"Fast delivery.  Prompt response on enquiry. Good service. With a free gift... nice bookmark
 Thank you."
lisayuen77,5,"Fast and with thanks , i do have a small gift ."
wongsophie85,5,good
chan3464,5,
teohjin,5,
fannyching,5,
nanaxinyi,5,"Nice, fast delivery👍🏻"
jiaxineoh,5,Fast delivery and got free gift from the seller ! Thank you !
n*****t,5,Luckily the parcel was safely arrived due to the flash flood. And also thank you seller for the free gift.
s*****g,5,
a*****5,5,书的质量不错，很快到货。老板也很有耐心。有问必答。下次还会再来这家购买^o^
ungchenying,5,Thank you. Love it
kwan6386,5,"值得买的一本书,還送了书簽。谢谢商家。"
munteng511,5,
healthme_malaysia,5,Fast delivery
ingfookweng,5,不错，物流很快
i*****j,5,GG
laujiahui69,5,书本很好~卖家送的书签也很漂亮，可惜星座不对~不过还是谢谢卖家 卖家服务态度很好~
k*****g,5,书本包装到很好，值得推荐，还有谢谢卖家送的书签。
y*****4,5,发货很快，店家还有送书签😍😍😍
hilarywkb,5,All book received. All in good condition. Thanks
hz30a1uyie,5,"Fast delivery
Excellent packing"
smilemomstation,5,Fast delivery 🚚.
teraciangu,5,"Good product quality......
Good value for money.,........."
mysltyre,5,Fast delivery. Value for money.
ganshyyunn,5,Fast delivery
g*****1,5,包装👍附送小礼物🎁出货快，满意😄
gracengu,5,everything good and thanks free gift
joannelamseeweng,5,nicely wrapped & super fast delivery!
evie_1980,5,包装得很好，没被折到，还有小书签🔖👍🏻
khengwee77,5,Good book
2ygvdiy_2b,5,快速到达
fuichin8444,5,Very good seller 😘
jasonc96,4,纸好薄。。
yufry00,5,Thanks for the small present! Good wrapping!👍🏻👍🏻
,5,谢谢老板的小礼物
syiuschong,5,Good 👍
cjege44dtmmo66ho35t5c89m2w1x,5,Tq
columbusxd,5,客服服务很好！还有小礼物！推荐！
elisterting,5,👍👍👍👍👍👍👍👍
may9958185,5,安全到货
chuapecksee,5,收到了，包装很好没破损。谢谢
c*****w,5,赞
chewmk,5,"卖家很友好， 包装做得很好
还会再购买 👍"
p*****3,5,good
agnespeipei,5,good啊，服务态度很好，我下错了一本，他都给我换给我。哈哈哈哈还送了一个书签呢😍😍😍😍😍😍😍😍😍😍😍大爱~谢谢
e*****q,5,绝对的五星好评～商家还会和您确定购买的书籍，所以不会存在寄错或寄少的问题。
jplow,5,goodpacking
yoyomax88,5,卖家发货快，价钱便宜
lillianchiah,5,good👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻
tommy_sheng,5,谢谢有Free Gift书签😉
mgchia,5,"忘了拍照哈哈哈😁

Thank you, the seller received the goods very quickly and safely 👍🏻

Will continue to buy 😊"
jenny_yap02,5,发货快
elingtan,5,👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻
jassmine76,5,"书已收到了，完美，👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍
送书签和一枝笔，谢谢啦！👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍"
blkstbry,5,期待终于到了，还送上美丽的小书签，刚好我是狮子座，完美。价格很划算，3本42，还有shopee coin 回扣。
charlotte061444,5,很好 还送了支笔 也没有损坏 物流也很快
e22__,5,感恩小禮物 🥰
9_9ss0zihy,5,good good good good good good good good good
chunwai918,5,Good product quality & fast delivery！
s*****o,5,"Fast delivery, well packed and Efficient from the seller...."
florence807,5,2天就收到了👍🏻👍🏻
butterfly_2791.78_kelly,5,Books received in good condition!
