username,rating,comment
e*****y,5,Haven't try taste. Look okay... packing service and delivery look good. Just try because look nice hahaha.
shiweiong90,5,"很滿意，包裝的挺好的，數量也齊全，味道也不錯，會再回購！
Very satisfied, the packaging is very good, the quantity is complete, the taste is also good, will buy again!"
r*****g,5,Good product quality. Good value for money. Fast delivery. Thank you seller.
klyongkl,5,"Taste:not try yet
Texture:not try yet

Well.... didn't expect this small size
 ......few biscuits are out of shape but overall still ok and thanks for the free candy. Order 25/5 received 26/5👍"
irenenmy,5,"Texture:acceptable
Taste:ok

Need to improve in packing. The box is in bad shape after delivery. Few biscuits crashed"
yannislinn,5,"Thanks seller,👍🏻👍🏻👍🏻👍🏻👍🏻 fast delivery 🚚🚚🚚🚚🚚all products are in the good condition🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻 will buy next time 😬😬😬😬😬"
1*****8,5,"Taste:Good
Texture:Good

Fast delivery, good packaging and good tastes."
t*****r,5,"Taste:很好吃
Texture:很软糯

很好"
oliver7777,4,Good product and nice and Thanks for gift 2 candy 🍬 ☺️ so cute
g*****h,5,"Taste:实话说吧觉得怪怪的 不懂是吃不惯吗

Delivery is quite fast
I just opened one of it and try but unfortunately it doesn’t taste like what I imagine 
Kinda weird 
Hopefully others taste better"
w*****1,5,Order received in good condition.  Quite fast delivery.  Value buy with coins cashback. Thank you.
jamievirgo,5,"Taste:ok  not too sweet

试吃了紫薯流心蛋黄酥，的确有流心，甜度不会过甜，感觉还不错。不过比我想象中小哦"
beejane2020,2,"Taste:no taste just sweet
Texture:soft

Buy a few flavor to try. All not nice. Just sweetener taste only. Bad."
joelle5135,1,我的天！也太恶心了吧 都发霉了！我还边看戏边吃 没注意 直到把上面一大片黏着霉菌的酥皮吃下去才察觉味道不对 看一眼马上吓得跑去厕所吐了 明明今天才刚到货 我就开来吃了 结果既然发霉了 也太恶心 真的是无法接受
karen1019chia,5,冰糖葫芦也太迷尔了吧！昨天下单今天就到了，物流超快的，东西不贵下次看还有什么想吃再到这家买，不用等久
y*****n,5,Taste:Very good packaging and unexpected fast delivery. Taste nice but size is not very big. Great snacks.
csy99887788,5,"Good product, Good quality product , good taste lava egg yolk crisp. 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍"
teowah,5,Items received in good condition. Very good packaging. The delivery was fast.
gerrardsv,4,The taste of the product is ok but it seems like the seller is sending different brand of similar product. Maybe if it is out of stock or items have been discontinued the seller can update the inventory or the customer of the change.
g*****w,3,"product quality is ok, except melon seeds candy not freash."
k*****6,5,"Overall taste is nice espc with the mochi layer, but the egg yolk is like artificial one, unlike those in mooncake. 雪花酥taste nice too. Do not expect it to be big, it is just the size of one bite."
y*****0,5,"First time buy this. Haven't try.
Ordered 18/09. Received today 21/09.
Item received in good condition. Seller packed the parcel well and were responsive to my request. Great service 👍🏻☺"
vivianlohyu,5,收到货了，就是很慢才收到😂吃了香芋味的流心蛋黄酥👍好吃，不会太甜，大爱❤️其他的口味都还没试吃，好吃会再买❤️
c*****s,5,"Excellent customer service, very fast delivery and quality products. Very worth it! Thank you for delivering it on time. The best👍👍👍 Only that packaging can be improved."
a*****2,5,非常感谢，三天收到了，包裹包装完美没有损坏也非常满意，😍还有🎁😍好吃的话下次一定会再回购喔！Fast delivery good valve for money excellent service by seller thank you so much👍👍👍🥰🥰🥰
cheahhockhuat,5,"Received the items in good condition and fast delivery.
One comment is that the cookie is really small in size and is rather expensive then."
76ermom,5,Delivered safely. Haven’t tried any of them yet but the 1 free gift is really tasty. TQ seller👍🏻🙏🏼
e*****k,5,Fast delivery. Tasty snacks but a little small for the price. I was thinking something like mooncake size.
elaine1914,5,"Good product quality
Good value for money
Fast delivery
Just box packing"
calim78,5,"Never see the 蛋花酥雪媚署中秋月饼，or just a name change only, the products is same. Anyway thanks for the seller"
johnsithlord,5,Fast delivery and good product and packaging is good and not crush the food
decoielogy,4,"Fast delivery. Size abit smaller. 芋泥流心酥 taste good, 老婆饼 taste acceptable, but not that I expect."
t*****e,5,Received item in good condition...good packaging..haven't try look yummy 👍
k*****9,5,"✨Delivery on time✨
✨Well wrapped👍🏻📦
✨and can’t wait to taste it😋"
honey760215,5,"very very fadt delivery , best seller , good value for money"
n*****i,5,"Fast delivery and good packaging..
Soo mini..... Soooo cute...
Hahaha notyet try."
t*****6,5,Good service fast delivery and great bargain. Nice taste too! One piece one bite!
c*****3,5,"Fast delivery on next day of order, well packed with bubble wrap. Mini size pastry."
j*****_,5,Received in good condition & good value for money but near exp date. Anyway thank you～
w*****n,4,"东西不会到很甜，小小一个罢了。
吃了不会太腻，味道没有到很浓，里面的流心也不多罢了。不过价钱是合理的。"
z*****h,5,Is really mini sized. It's alright not too sweet nor not too hard.
t*****n,5,"Items received in good condition，fast delivery
Everything is okay，thanks seller"
jaimyl,3,"Taste okie, packed nicely in box, but there are few pcs were crushed, probably too many items in a box.. the biscuits smaller than I expected.. so far tried the egg yolk biscuits, still okie.."
c*****m,5,Order on 25 aug and received on  27 aug. Received in good condition. Tasted and is nice.
h*****e,4,This one ok but some taste weird too maybe putting too long overall ok but size very small
_b9hghuogz,3,"Packing tak elok😭,barang sampai biskut sudah pecah😭"
fannywong8028,5,Dapat dalam keadaan yang bagus......sudah cuba makan 1....rasanya sedap👍
eu740mg6kf,5,This 流心蛋黄酥 is so yummy and delicious. Most importantly it is not expensive. Highly recommend this type of mini mooncake as an alternative to other traditional mooncake.
n*****h,5,Very nicely packed and fast delivery. Hope they taste good. Will update the taste after trying them.
joyce_xy97,5,This packaging is convenient to put in bag. It is also convenient to store.
x*****w,5,"The logistics is fast and the food is delicious, but it is a bit small."
p*****w,4,"Good Seller , Highly recommend it, items received in good condition ,nice packaging 👍!!!!!!!!!!!!"
candylpy,5,"super fast delivery.thanks you boss,packing very beautiful"
shiafeihing,5,"Texture:good
Taste:good

Tasty.my children loves it . Wil repurchase when free shipping. Product is tasty tasty yummy"
l*****3,5,Good packaging. Received in good order. Taste good overall ☺️
qinggui,5,"Thanks seller for the fast delivery!  Good packaging! 
Will support again!"
e*****9,5,"Taste:Sweet
Texture:good

Parcel received in good condition and good wrapping. Thanks seller!!🥰"
f*****0,5,Nice packing. Item received in good condition. Thanks seller.
m*****1,5,"👍👍货物已收到并且货物收到无损👍
👏👏服务效率非常高👍
🎊🎊产品一切很棒👍
💯💯质量不错🙏🏼
👌👌如图所示👍"
szeweitan,5,5 stars for the shipping but the snacks is not my taste
l*****6,5,"Taste:delicious
Texture:good

独立包装nice!!!尝了几口，榴莲味很香，馅足，饼皮还不错，整体都很好吃，我给五星，就是外观很普通，希望卖家用心美化，相信销量永远最高😍😍，我还会再买的~"
huiyintan,5,love the snacks from this ， I've had repeat order from this store a few times ，fast delivery
y*****6,5,谢谢卖家，有shopee平台真的很好感恩，可以买到便宜又好货，出货很快几天就到了，下次在买下次在买。
7*****s,5,"Received in good condition. Trying 4 types of pastries, personally prefer matcha cheese and crab roe compare to the others..."
4fgnef_d0z,5,"Fast delivery,Good taste, yummy yummy, delivery man is friendly and kindly"
leyhuaoh,5,Yummy yummy... Thanks seller... I'll by again from this shop...
t*****9,5,Fast delivery and good packaging. Received the items in good condition.
e*****5,5,"fast delivery 💫💫💫
全部口味都很喜欢啊阿啊啊啊 价格也不贵！ 冲冲冲‼️‼️呜呼呜呼！🌿🔆🥹🧸"
jiayi1204,5,stuff has arrived fast quantity correct quantity satisfied
annisjong851885,5,"Super fast delivery,TQ seller give a lot of free gift 😊, good packing, good good"
ngwai18,4,"Texture:not try yet
Taste:not try yet

Thanks for the free gift.
All biscuits very tiny, haha... Hopefully taste good"
renee0119,4,"Taste:not bad
Texture:not bad

Seller very responsive and helpful. All snacks received in good condition except seaweed muffin already expired. Manufactured 16 nov'21, expiry after 6 months as listed."
e.....t,5,Received all items in bubble wrap. no spillage or dent. ....
j*****2,5,Superfast delivery....products received in good condition.
jasselainello,5,"Taste:good
Texture:ok

Ok for taste and mooncake 🥮 type dessert but not that great until u wanna eat again and again"
m*****y,5,"Good, received in good condition. Prompt delivery. Reasonable price."
s*****g,5,"Taste:haven’t try

Thank you seller for the fast delivery. Although the packing Is small but worth the price."
r*****c,5,"Taste:👍
Texture:👍

Item received in good condition and good packaging value for money 💰"
m*****n,4,"Ordered 05/05/2022
Received 11/05/2022
Fast delivery····"
lse0316,4,"Taste:Nice taste
Texture:Nice packaging,but small a bit

Expected big size,but cames small size.still ok"
a*****i,5,"Taste:nice
Texture:nice

This is the second time to buy back, the service attitude is very good, the flow of goods is also fast."
shiying0152,5,"Taste:Good

Good packaging
Didn't have any breakdown
Fast delivery"
lse0316,4,"Taste:Nice taste
Texture:One break,other ok

Hope got more promotion next time."
yihui0203,5,"Taste:good
Texture:good

Good service 👍👍👍
Very fast delivery received in two days 👍👍👍
Have a nice day 😊
Thank you seller 😊"
kennyowl,5,Good product quality. Good value for money and good service and very fast delivery. Good... Good... Good.... Thank you so much for delivery fast
m*****n,5,Order receive in good condition. Fast delivery. The date is manufacturing date so need to add 6month for expiry date.
y*****g,5,"Texture:好
Taste:还不错

谢谢商家，真的太好了，好多零食可以吃了，谢谢，不过呢那个神秘礼品就是那些小糖果吗？"
dwss1995,5,"Texture:皮软酥内陷绵密
Taste:不错，不过总觉得各种不同口味的病吃出一样的味道，有一种水果味。是可以接受的。"
amychingmei,3,"Taste:three-star
Texture:Skip

The packaging was good but some of the snacks were broken in the mail."
kelvincsw323,5,"Taste:good
Texture:good

first time order，look small never try，hope taste good can order next time"
m*****a,5,Product received in good conditions. Good packaging and acceptable delivery. Good value for money. Delicious 😋
s*****4,4,"Taste:good
Texture:okay

Some of them are nice, but others are not very good, I know the good ones now"
m*****a,5,Product received. Seller pack well and delivery service is acceptable.
m*****a,5,Product received in good conditions. Good packaging and excellent delivery service.
l*****o,5,"Taste:shd b nice
Texture:good

Thank you seller 包装很好 包裹很快送达 1小粒的不用担心吃太多 给我是正好"
angelineyek,5,"Hello dear, thank you very much for your service attitude. I am very satisfied. Thank you here for the completeness of the goods and the most important thing is fast. I will shop with you again thank you"
i*****c,5,"Parcel arrived in good..

First time buying try each of the favor and if nice will repeat again..

Give me rate too.."
j*****9,5,"Fast delivery than what I expected
Good service, all veggie friendly
Packaging can be better"
m*****a,5,Product received in good conditions. Good value for money. Fast delivery service.
m*****a,5,Product received in good conditions. Good packaging and fast delivery.
b*****g,5,Received  items  in good condition. Good product  quality! Good value  for money!
y*****i,5,"Taste:good
Texture:good

good product quality，good value of money，thank you seller."
s*****i,5,"Good product quality, good value for money, good service.."
k*****i,5,"Received in good condition, can’t wait to try them out! 🤣🤣🤣🤣"
e*****o,5,"Taste:good
Texture:good

product is well protected with plastic bubble wrap"
m*****a,5,Product received in good conditions. Good packaging and super fast delivery.
m*****a,5,Product received in good conditions. Good packaging and super fast delivery.
huiyintan,5,"Taste:I really love the taste it's yummy

The delivery was fast  ， recommended seller"
_wawa08,5,Blh la besttt ... apa ii pn harga dia baik kualiti pun baik..... srry  gmbr dn video tkde kene mengena
cikmarsmarie,5,"Taste:delicious
Texture:smooth puffy

fast Delivery is a big star for this seller. Taste so good. thanks. up"
3990.joyce,5,"Taste:good

Very fast delivery , very nice service and good packaging. Everything is good ."
c*****e,5,"Taste:👍👍
Texture:👍👍

Very nice would consider buy again
Good taste with cheap price  nice nice 😋😉😉"
m*****a,5,Product received in good conditions. Good packaging and super fast delivery service.
rexjames,5,"Taste:Sedap

Produk cepat dihantar. Memang berpuas hati dengan produk tersebut."
aderintan88,5,"Taste:good taste, TQ seller best regards and thanks for your product"
chewbinmao,2,"Taste:我觉得真的有点化学的味道，不是非常好吃。
Texture:个人不是很喜欢。

不建议买。奶酪棒还行。"
lkw2485,5,"Quality looks good, delivery quite okay, packing nice, highly recommended to buy"
fiona8227,5,"Taste:Yummy

So nice. Fast Delivery. Good value for money. Nice packaging 👍🏻"
kellywong2878,5,"Taste:good
Texture:good

包装好，饼干没碎，运输快👍🏻👍🏻其实中国食品我不太会欣赏，这饼干好吃，是我家婆网购了请孩子吃，孩子喜欢吃，就买些来试一下，真心好吃，25号有优惠券，店铺剩8粒，给我扫完了啦，其实家里都还有几粒的😂。这次是第二次购买了，还会再买"
laiteckwaialex,5,"Taste:taste like original and not too sweet.
Texture:soft and smooth texture.

Very fast delivery and good service by seller. Thank you very much for your patience and free gift."
m*****a,5,Product received. Good packaging and fast delivery. Seller service also good👍🏻
v*****h,5,good product quality fast delivery value for money thank you seller
v*****h,5,good product quality fast delivery value for money thank you seller
andytantk1979,5,"Taste:quite nice
Texture:suit for kids

Worth to the price.  Fast delivery.  Thanks to seller"
c*****1,2,"Taste:not in my expectations, taste seems weird than I thought
Texture:I not feel that it is great

It is small but acceptable because if the price, but the taste not in my expectations."
m*****1,2,"Taste:Maybe it's old stock, not fresh. The taste is not as good as I thought."
n*****e,5,"Taste:nice
Texture:good

Fast delivery …good value for product… nice…yummy…"
t*****y,5,"Taste:Not nice

Seller post out very fast, pack in good condition before ship out"
m*****a,5,Product received in good conditions. Good packaging and acceptable delivery service.
p*****n,5,"-4/3 order, 8/3 receive
-All packed in box but box a bit squashed, still okay though
-Cute snacks, individually packed
-Price is also very reasonably 
-haven't try yet, and bigger than I thought"
yewshuying,5,Taste:比想象中的还要小，还以为会比较大呢😂😂😂不过还是可以的，包装没有损坏，品质很好。谢谢店家，辛苦店家。如果好吃下次会回购的😁😁😁
m*****4,1,"Taste:is a china food taste n not like usually buy der biscuit
Texture:too sweet for me

Not recommend to buy because it really look not same as picture and my expectations 🙂 is a china food taste n not like usually buy der biscuit"
8*****g,5,"Taste:ok
Texture:ok

Thanks for the seller's good, kind and nice services provided to us"
m*****a,5,Product received in good conditions. Good packaging and super fast delivery.
m*****a,5,Product received in good conditions. Good packaging and super fast delivery as usual👍🏻👍🏻
y*****1,5,Very good packaging and unexpected fast delivery. Taste nice but size is not very big. Great snacks.  Overall is good. Recommended. Thanks Seller.
wle_electrical_enterprise,5,"Texture:dont know no eat
Taste:dont know havent no try yet

delivery ok okay."
poh1909,5,"Super fast delivery , good service , will come again , thanks for the free gift....."
changvuikiat,5,Product received in good and safe..is fast delivery..recommandedorder with this seller..
m*****5,5,"Good value for money
Good product quality
生产日期3/9/2021
保存180天"
meibaojiejie,5,"Taste:good
Texture:good

Fast delivery, I bought a lot but almost finish already, good packing and affordable price for me."
siewleng15,5,"Taste:Good
Texture:Good and delicious

Fast delivery and good value for money"
k*****n,5,parcel receive in a good condition with a nice packaging.. tq.
ongshiyin,5,Luckily goods received in a good condition and need to have some improving on good packaging.
huiyintan,5,Received this item today the packaging was okay delivery was fast
det_0702,5,"Taste:delicious
Texture:best price

Fast delivery and good service. I will buy again from here."
j*****n,5,"parcel in good condition👍👍👍
fast deliver💪💪 like it so much😍😍😍"
1*****e,5,First time trying but it's delicious. Many flavor to choose from. Will repeat order again.
